Age,GrLivArea,LotFrontage,LotArea,GarageArea,Fence,Pool
46.0,1283.0,70.0,7763.0,506.0,False,False
0.0,1660.0,85.0,10182.0,500.0,False,False
18.0,1845.0,70.0,11218.0,462.0,True,False
22.0,1752.0,152.0,12134.0,492.0,False,False
68.0,672.0,50.0,9340.0,234.0,False,False
41.0,960.0,,10246.0,364.0,False,False
44.0,999.0,69.0,10205.0,300.0,False,False
41.0,894.0,99.0,7094.0,384.0,True,False
32.0,1902.0,68.0,8930.0,539.0,False,False
0.0,1314.0,72.0,8640.0,552.0,False,False
59.0,912.0,52.0,6240.0,0.0,False,False
40.0,1211.0,55.0,8250.0,322.0,False,False
58.0,1846.0,78.0,10496.0,315.0,True,False
55.0,2136.0,89.0,10680.0,528.0,True,False
4.0,1490.0,60.0,15384.0,388.0,False,False
49.0,1138.0,65.0,10482.0,264.0,True,False
1.0,1933.0,86.0,14598.0,668.0,False,False
43.0,912.0,72.0,8872.0,576.0,False,False
0.0,1702.0,65.0,8769.0,1052.0,False,False
48.0,1507.0,70.0,7910.0,404.0,True,False
30.0,2620.0,,18890.0,600.0,False,False
44.0,1190.0,70.0,7728.0,540.0,True,False
45.0,1224.0,70.0,9842.0,462.0,False,False
92.0,1784.0,96.0,13132.0,180.0,False,False
7.0,1626.0,36.0,2628.0,474.0,False,False
2.0,1948.0,41.0,12393.0,434.0,False,False
1.0,1484.0,64.0,9037.0,472.0,False,False
5.0,1768.0,65.0,8158.0,543.0,False,False
0.0,1689.0,83.0,9849.0,954.0,False,False
0.0,2076.0,107.0,13891.0,850.0,False,False
77.0,1517.0,,11435.0,400.0,False,False
1.0,1553.0,65.0,8125.0,615.0,False,False
34.0,1034.0,,12328.0,888.0,False,False
91.0,2058.0,60.0,9600.0,396.0,False,False
57.0,988.0,60.0,7200.0,276.0,False,False
42.0,2110.0,93.0,11160.0,522.0,False,False
3.0,1405.0,,3136.0,478.0,False,False
41.0,874.0,62.0,9858.0,288.0,True,False
33.0,2167.0,,17542.0,518.0,True,False
5.0,1656.0,60.0,6931.0,397.0,False,False
76.0,1367.0,52.0,6240.0,560.0,False,False
14.0,1987.0,91.0,14303.0,691.0,False,False
87.0,864.0,56.0,4060.0,0.0,False,False
3.0,1166.0,59.0,9587.0,400.0,False,False
39.0,1054.0,65.0,9750.0,460.0,False,False
10.0,1675.0,,24682.0,502.0,False,False
53.0,1050.0,80.0,9600.0,338.0,False,False
52.0,1788.0,,11250.0,304.0,False,False
88.0,1824.0,60.0,13515.0,520.0,True,False
7.0,1452.0,35.0,3735.0,506.0,False,False
97.0,1889.0,60.0,10120.0,308.0,True,False
2.0,2018.0,89.0,13214.0,746.0,False,False
73.0,3447.0,,14100.0,1014.0,True,False
49.0,1524.0,78.0,11344.0,315.0,True,False
31.0,1524.0,,23595.0,586.0,False,False
41.0,1489.0,,9156.0,462.0,False,False
41.0,935.0,,13526.0,288.0,True,False
49.0,1357.0,124.0,11512.0,312.0,True,False
97.0,1250.0,53.0,5362.0,552.0,False,False
59.0,1920.0,95.0,11345.0,400.0,False,False
37.0,1395.0,,12936.0,497.0,False,False
42.0,1724.0,,17871.0,480.0,False,False
6.0,2031.0,75.0,9473.0,577.0,False,False
7.0,1573.0,67.0,9808.0,544.0,False,False
16.0,1339.0,50.0,8049.0,484.0,False,False
32.0,1040.0,61.0,8800.0,484.0,False,False
39.0,1824.0,94.0,9400.0,0.0,False,False
91.0,2447.0,50.0,9638.0,336.0,False,False
70.0,1412.0,50.0,6000.0,280.0,False,False
47.0,1328.0,,9790.0,528.0,False,False
42.0,1582.0,,36500.0,390.0,False,False
9.0,1659.0,40.0,5664.0,499.0,False,False
0.0,1970.0,86.0,11065.0,753.0,False,False
46.0,1152.0,,14112.0,484.0,False,False
37.0,1302.0,21.0,1680.0,264.0,False,False
117.0,2372.0,60.0,6600.0,432.0,False,False
30.0,1664.0,78.0,10140.0,528.0,True,False
51.0,864.0,60.0,8172.0,572.0,False,False
38.0,1052.0,70.0,8400.0,288.0,True,False
45.0,1128.0,80.0,8700.0,525.0,True,False
1.0,1072.0,35.0,3675.0,525.0,False,False
0.0,5642.0,313.0,63887.0,1418.0,False,True
51.0,1246.0,75.0,7500.0,305.0,True,False
10.0,1983.0,,10762.0,490.0,False,False
67.0,1494.0,,7500.0,213.0,False,False
12.0,2526.0,92.0,10120.0,844.0,False,False
1.0,1616.0,73.0,8688.0,834.0,False,False
2.0,1708.0,32.0,3363.0,380.0,False,False
3.0,1652.0,108.0,13173.0,840.0,False,False
1.0,1368.0,48.0,6955.0,474.0,False,False
15.0,990.0,60.0,8072.0,480.0,False,False
60.0,1122.0,100.0,12000.0,528.0,True,False
17.0,1294.0,,7153.0,496.0,True,False
51.0,1902.0,100.0,17500.0,567.0,False,False
2.0,1274.0,68.0,8814.0,508.0,False,False
17.0,2810.0,,9572.0,750.0,False,False
11.0,2599.0,108.0,14774.0,779.0,False,False
53.0,948.0,60.0,8190.0,280.0,False,False
39.0,2112.0,85.0,11075.0,576.0,False,False
1.0,1630.0,61.0,10226.0,860.0,False,False
1.0,1352.0,47.0,4230.0,466.0,False,False
5.0,1787.0,,14781.0,748.0,False,False
53.0,948.0,75.0,10215.0,248.0,False,False
52.0,1478.0,70.0,8400.0,442.0,False,False
59.0,720.0,,6627.0,287.0,False,False
18.0,1923.0,107.0,10186.0,564.0,False,False
69.0,708.0,50.0,5330.0,0.0,False,False
1.0,1795.0,75.0,9986.0,895.0,False,False
86.0,796.0,40.0,3636.0,0.0,True,False
76.0,774.0,70.0,4270.0,0.0,False,False
26.0,816.0,60.0,6600.0,264.0,True,False
88.0,2792.0,60.0,10440.0,520.0,True,False
8.0,1632.0,63.0,9084.0,462.0,False,False
1.0,1588.0,85.0,10000.0,825.0,False,False
30.0,954.0,55.0,10780.0,576.0,False,False
71.0,816.0,67.0,8877.0,288.0,False,False
68.0,1360.0,60.0,7200.0,297.0,True,False
39.0,1365.0,24.0,2368.0,440.0,False,False
32.0,1334.0,80.0,9650.0,630.0,False,False
35.0,1656.0,87.0,9246.0,506.0,False,False
65.0,693.0,153.0,4118.0,0.0,False,False
4.0,1861.0,95.0,13450.0,492.0,False,False
34.0,864.0,120.0,9560.0,288.0,False,False
36.0,872.0,70.0,8294.0,480.0,True,False
5.0,1114.0,66.0,13695.0,576.0,False,False
5.0,2169.0,,9375.0,647.0,False,False
81.0,1913.0,57.0,7558.0,342.0,False,False
1.0,1456.0,85.0,11103.0,440.0,False,False
87.0,960.0,50.0,6000.0,308.0,False,False
38.0,2156.0,,20781.0,508.0,False,False
1.0,1776.0,93.0,15306.0,712.0,False,False
9.0,1494.0,,16196.0,514.0,False,False
136.0,2358.0,50.0,5250.0,0.0,False,False
40.0,2634.0,91.0,11643.0,968.0,False,False
46.0,1716.0,70.0,9247.0,490.0,False,False
72.0,1176.0,50.0,6000.0,624.0,False,False
15.0,3238.0,56.0,14720.0,666.0,False,False
8.0,1865.0,,10316.0,839.0,False,False
38.0,1920.0,102.0,10192.0,487.0,True,False
42.0,892.0,,9477.0,264.0,True,False
39.0,1078.0,,12537.0,500.0,False,False
10.0,1573.0,,2117.0,440.0,False,False
2.0,1980.0,129.0,16737.0,770.0,False,False
87.0,2601.0,51.0,9842.0,621.0,False,False
4.0,1530.0,124.0,16158.0,430.0,False,False
89.0,1738.0,,12513.0,368.0,False,False
1.0,1412.0,73.0,8499.0,432.0,False,False
10.0,1674.0,,7500.0,663.0,False,False
29.0,1475.0,41.0,2665.0,336.0,False,False
6.0,848.0,,4435.0,420.0,False,False
7.0,1668.0,48.0,10635.0,502.0,False,False
89.0,1374.0,90.0,5400.0,338.0,False,False
53.0,1661.0,80.0,9600.0,377.0,True,False
8.0,2097.0,75.0,9750.0,583.0,False,False
6.0,2633.0,,11400.0,804.0,False,False
3.0,1958.0,85.0,10625.0,936.0,False,False
0.0,1571.0,89.0,10991.0,722.0,False,False
78.0,790.0,52.0,6292.0,160.0,False,False
68.0,1604.0,60.0,10998.0,660.0,False,False
33.0,987.0,21.0,1953.0,264.0,False,False
2.0,1394.0,73.0,9735.0,400.0,False,False
96.0,864.0,45.0,8212.0,200.0,False,False
38.0,2117.0,,12925.0,550.0,False,False
86.0,1762.0,60.0,7200.0,576.0,False,False
89.0,1416.0,,25339.0,576.0,False,False
70.0,1258.0,60.0,9060.0,280.0,True,False
88.0,1154.0,40.0,5436.0,240.0,True,False
28.0,2784.0,80.0,16692.0,564.0,True,True
3.0,1746.0,42.0,14892.0,758.0,False,False
66.0,1218.0,60.0,6000.0,440.0,False,False
6.0,1525.0,70.0,9100.0,541.0,False,False
42.0,1584.0,65.0,8944.0,792.0,False,False
39.0,900.0,68.0,7838.0,288.0,True,False
103.0,1912.0,60.0,10800.0,672.0,False,False
0.0,1500.0,53.0,4045.0,648.0,False,False
2.0,2482.0,88.0,12665.0,642.0,False,False
62.0,1687.0,,57200.0,572.0,False,False
87.0,1513.0,51.0,6120.0,180.0,False,False
59.0,1904.0,60.0,7200.0,240.0,True,False
84.0,1608.0,51.0,6171.0,216.0,True,False
79.0,1158.0,50.0,6000.0,208.0,False,False
4.0,1593.0,62.0,7415.0,398.0,False,False
0.0,1294.0,64.0,6762.0,662.0,False,False
0.0,1464.0,49.0,15256.0,754.0,False,False
4.0,1646.0,44.0,3842.0,482.0,False,False
37.0,768.0,70.0,8445.0,396.0,True,False
24.0,833.0,,8780.0,0.0,True,False
100.0,1363.0,60.0,7740.0,528.0,False,False
22.0,2093.0,46.0,20544.0,542.0,True,False
8.0,1840.0,79.0,12420.0,622.0,False,False
59.0,1668.0,80.0,9600.0,271.0,True,False
60.0,1040.0,60.0,7200.0,420.0,False,False
85.0,1848.0,64.0,13053.0,370.0,False,False
2.0,1569.0,51.0,3635.0,660.0,False,False
125.0,2290.0,60.0,11340.0,560.0,False,False
11.0,2450.0,,16545.0,1069.0,False,False
45.0,1144.0,71.0,9204.0,336.0,False,False
37.0,1844.0,,16381.0,540.0,False,False
38.0,1416.0,90.0,11700.0,776.0,False,False
33.0,1069.0,53.0,4043.0,440.0,False,False
5.0,848.0,37.0,4435.0,420.0,False,False
40.0,2201.0,,19690.0,432.0,True,True
49.0,1344.0,,9503.0,484.0,True,False
49.0,1252.0,80.0,10721.0,528.0,False,False
14.0,2127.0,81.0,10944.0,525.0,False,False
63.0,1558.0,60.0,10930.0,288.0,False,False
26.0,1440.0,,12546.0,467.0,False,False
1.0,1838.0,60.0,21930.0,372.0,False,False
33.0,958.0,,4928.0,440.0,False,False
80.0,968.0,60.0,10800.0,216.0,False,False
8.0,1792.0,93.0,10261.0,451.0,False,False
29.0,1126.0,80.0,17400.0,484.0,False,False
36.0,864.0,60.0,9000.0,528.0,True,False
0.0,1932.0,96.0,12444.0,774.0,False,False
53.0,1236.0,90.0,7407.0,923.0,True,False
28.0,1725.0,80.0,11584.0,550.0,False,False
86.0,2555.0,79.0,11526.0,672.0,False,False
4.0,848.0,,4426.0,420.0,False,False
1.0,2007.0,85.0,11003.0,812.0,False,False
93.0,952.0,,8854.0,192.0,False,False
3.0,1422.0,63.0,8500.0,626.0,False,False
41.0,913.0,70.0,8400.0,240.0,False,False
48.0,1188.0,,26142.0,312.0,False,False
12.0,2090.0,80.0,10000.0,556.0,False,False
97.0,1346.0,70.0,11767.0,384.0,True,False
35.0,1792.0,60.0,9000.0,0.0,False,False
1.0,1578.0,78.0,9262.0,840.0,False,False
1.0,1072.0,35.0,3675.0,525.0,False,False
5.0,1221.0,62.0,7500.0,400.0,False,False
8.0,1647.0,62.0,7917.0,460.0,False,False
32.0,2073.0,85.0,13175.0,500.0,True,False
69.0,2340.0,66.0,9042.0,252.0,True,False
60.0,1078.0,68.0,9717.0,240.0,False,False
43.0,1256.0,75.0,9937.0,276.0,False,False
